	ZipCode	Latitude	Longitude	YearBuilt	NumberofBuildings	NumberofFloors	PropertyGFATotal	ENERGYSTARScore	SiteEnergyUse(kBtu)	TotalGHGEmissions	Distribution Center	Hotel	Office	Other	Refrigerated Warehouse	Retail Store	Self-Storage Facility	Senior Care Community	Supermarket / Grocery Store	Warehouse	Worship Facility	Public services	Library	Banks	Education	Manufacturing/Industrial Plant	Food Service	Mall	General Medical	Data Center	Entertainment
990	98126.0	47.56197	-122.38108999999999	1946.0	1.0	2.0	25762.0	100.0	1906384.875	13.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25762.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992	98126.0	47.56245	-122.37805	1984.0	1.0	1.0	33334.0		6118300.5	210.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993	98126.0	47.56175	-122.37835	1981.0	1.0	3.0	43387.0	60.0	2686765.0	34.15	0.0	0.0	45000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000	98125.0	47.721779999999995	-122.29498000000001	1979.0	1.0	1.0	39350.0		267135.0938	1.86	0.0	0.0	0.0	0.0	0.0	19249.0	0.0	0.0	19271.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2663.0	0.0	0.0	0.0	0.0
1002	98125.0	47.72032	-122.29507	1949.0	1.0	1.0	22405.0		3498214.75	134.57	0.0	0.0	0.0	11000.0	0.0	7500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007	98125.0	47.72606	-122.28747	2013.0	1.0	1.0	32590.0		1361794.25	43.13	0.0	0.0	0.0	32590.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1010	98108.0	47.552	-122.32262	1985.0	1.0	1.0	37500.0	36.0	1811506.375	13.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61419.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1011	98122.0	47.60132	-122.30476999999999	1990.0	1.0	2.0	39000.0	25.0	2615247.75	33.92	0.0	0.0	39000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1012	98116.0	47.560179999999995	-122.38716000000001	1924.0	1.0	1.0	22180.0		5089083.0	147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8180.0	14000.0	0.0	0.0	0.0
1016	98144.0	47.58547	-122.3151	1971.0	1.0	1.0	51704.0	62.0	1799402.75	41.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51704.0	0.0	0.0	0.0	0.0	0.0	0.0
1017	98144.0	47.58513	-122.30645	1969.0	1.0	1.0	25920.0		1219744.75	12.48	19277.0	0.0	2592.0	0.0	4051.0	0.0	0.0	0.0	0.0	4051.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1018	98144.0	47.58528	-122.30595	1953.0	1.0	1.0	25480.0		741287.1875	5.17	0.0	0.0	0.0	0.0	25480.0	0.0	0.0	0.0	0.0	25480.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1019	98144.0	47.58482	-122.30501000000001	1970.0	1.0	2.0	31000.0		2301043.75	19.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1020	98144.0	47.58528	-122.305	1961.0	1.0	1.0	29740.0	57.0	1467060.25	19.82	0.0	0.0	17804.0	0.0	0.0	0.0	0.0	0.0	0.0	12208.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1021	98144.0	47.58607	-122.30445	1954.0	1.0	1.0	23236.0		433871.0	13.02	20736.0	0.0	1250.0	0.0	0.0	1250.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1022	98144.0	47.58579	-122.3034	2009.0	1.0	3.0	38075.0		1921801.25	19.04	0.0	0.0	29035.0	0.0	0.0	2825.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6213.0	0.0	0.0	0.0	0.0	0.0	0.0
1024	98144.0	47.5859	-122.29956999999999	1970.0	1.0	2.0	39170.0	81.0	2130673.75	63.06	0.0	0.0	35500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1025	98134.0	47.584759999999996	-122.29765	1977.0	1.0	1.0	36070.0		1441665.375	10.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66597.0
1027	98144.0	47.569790000000005	-122.29234	1963.0	1.0	2.0	20047.0		117438.3984	0.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20047.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1030	98134.0	47.57403	-122.3336	1914.0	1.0	1.0	20000.0	75.0	557863.6875	3.89	0.0	0.0	0.0	0.0	0.0	20000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1031	98134.0	47.5741	-122.32541	1955.0	1.0	2.0	32400.0	91.0	248616.0	1.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1033	98109.0	47.63776	-122.35606000000001	1962.0	1.0	1.0	25159.0	38.0	8905287.0	247.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25883.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1035	98119.0	47.63629	-122.35922	1948.0	1.0	1.0	27247.0		2332996.5	83.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3045.0	0.0	0.0	0.0	0.0	0.0	7701.0
1041	98134.0	47.564890000000005	-122.3409	1955.0	1.0	1.0	26680.0	92.0	243518.2031	1.7	33987.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1042	98106.0	47.56447	-122.35335	1953.0	1.0	1.0	31521.0	6.0	1788148.0	61.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31521.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1043	98134.0	47.56982	-122.33478999999998	1951.0	1.0	1.0	24000.0		1257033.5	46.64	0.0	0.0	3600.0	0.0	0.0	0.0	0.0	0.0	0.0	20400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1044	98134.0	47.56487	-122.34181000000001	1952.0	1.0	1.0	21900.0		1333637.625	65.65	0.0	0.0	0.0	0.0	0.0	0.0	21900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1046	98134.0	47.56897	-122.33617	1961.0	1.0	1.0	38005.0		752093.625	10.75	0.0	0.0	5471.0	0.0	0.0	0.0	10974.0	0.0	0.0	21560.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1047	98134.0	47.5678	-122.33622	1998.0	1.0	1.0	35579.0	72.0	1096646.25	39.05	35579.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1049	98134.0	47.57382	-122.32672	1975.0	1.0	1.0	49950.0	77.0	238969.7031	1.67	49950.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1051	98112.0	47.6315	-122.30761000000001	2001.0	1.0	3.0	62078.0	97.0	1955013.5	50.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62078.0	0.0	0.0	0.0	0.0	0.0	0.0
1054	98199.0	47.63927	-122.4032	1947.0	1.0	2.0	22612.0	87.0	731321.8125	31.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22612.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1058	98125.0	47.72599	-122.29314	1976.0	1.0	2.0	38787.0		3204685.5	67.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1059	98125.0	47.72356	-122.29378	1988.0	2.0	2.0	50368.0		753275.1875	28.58	0.0	0.0	0.0	0.0	0.0	0.0	50369.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1060	98134.0	47.553020000000004	-122.33605	1938.0	1.0	1.0	30545.0	12.0	1577040.875	61.53	0.0	0.0	7000.0	0.0	0.0	0.0	0.0	0.0	0.0	23545.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1071	98112.0	47.63111	-122.35813999999999	1922.0	1.0	3.0	32691.0	99.0	971990.3125	29.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33550.0	0.0	0.0	0.0	0.0	0.0	0.0
1073	98119.0	47.63159	-122.35838999999999	1963.0	1.0	2.0	24227.0	55.0	1086678.125	47.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26210.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1081	98108.0	47.54365	-122.30785	1956.0	1.0	1.0	27000.0	61.0	651293.3125	18.85	27000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1092	98102.0	47.642520000000005	-122.32418	1999.0	1.0	3.0	95501.0	88.0	3009967.0	62.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95501.0	0.0	0.0	0.0	0.0	0.0	0.0
1093	98104.0	47.64243	-122.32618000000001	1957.0	1.0	2.0	21183.0	99.0	361542.0938	2.52	0.0	0.0	13945.0	7238.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1094	98102.0	47.64428	-122.32627	1961.0	1.0	3.0	29392.0	91.0	755618.1875	6.18	0.0	0.0	29392.0	3834.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1096	98102.0	47.6465	-122.3252	1985.0	1.0	5.0	137738.0	62.0	4704936.5	32.8	0.0	0.0	77796.0	4438.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1104	98103.0	47.65014	-122.34423999999999	1988.0	1.0	3.0	21118.0	49.0	1361427.75	39.5	0.0	0.0	0.0	21118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1105	98103.0	47.64868	-122.34253999999999	2013.0	1.0	5.0	206126.0	98.0	4489661.0	72.26	0.0	0.0	101941.0	8324.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1106	98103.0	47.64866	-122.34508999999998	1900.0	1.0	2.0	20500.0	48.0	1326178.125	11.27	0.0	0.0	20500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1109	98117.0	47.69875	-122.36725	1966.0	1.0	2.0	34636.0	3.0	12148720.0	480.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1110	98115.0	47.67485	-122.29283999999998	1930.0	1.0	2.0	25521.0	82.0	605186.3125	15.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25521.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1111	98115.0	47.67485	-122.29283999999998	1986.0	1.0	1.0	23190.0	79.0	1705515.25	68.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23190.0	0.0	0.0	0.0	0.0	0.0	0.0
1115	98103.0	47.68602	-122.35673999999999	1960.0	1.0	1.0	20678.0	98.0	770333.0	32.63	0.0	0.0	23100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1116	98103.0	47.68642	-122.35707	1922.0	1.0	3.0	28820.0	43.0	2595783.5	106.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33780.0	0.0	0.0	0.0	0.0	0.0	0.0
1119	98178.0	47.51042	-122.26276999999999	1954.0	1.0	2.0	27876.0	69.0	1829981.375	68.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44816.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1120	98109.0	47.63796	-122.34897	1925.0	1.0	1.0	48789.0	94.0	1298307.625	29.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48789.0	0.0	0.0	0.0	0.0	0.0	0.0
1122	98118.0	47.55818	-122.28712	1925.0	1.0	1.0	33105.0	79.0	1725336.25	69.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33105.0	0.0	0.0	0.0	0.0	0.0	0.0
1123	98118.0	47.55387	-122.27875	1966.0	1.0	2.0	48882.0	51.0	6782435.0	235.26	0.0	0.0	0.0	9079.0	0.0	0.0	0.0	41922.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1124	98108.0	47.553740000000005	-122.32498000000001	1977.0	1.0	1.0	22320.0	62.0	439065.9063	3.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1125	98108.0	47.55297	-122.32472	1976.0	1.0	1.0	47105.0		10234721.0	348.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45320.0	0.0	0.0	0.0	0.0	0.0
1126	98108.0	47.55316	-122.32616000000002	1982.0	1.0	2.0	40029.0	69.0	1471914.25	10.26	0.0	0.0	31800.0	0.0	0.0	0.0	0.0	0.0	0.0	8200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1127	98108.0	47.55196	-122.32518	1970.0	1.0	2.0	28304.0	67.0	1269367.5	8.85	0.0	0.0	27185.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1128	98108.0	47.55168	-122.32458999999999	1970.0	1.0	1.0	26400.0		452612.5	3.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20560.0
1129	98108.0	47.55049	-122.32382	1968.0	1.0	1.0	27680.0		1778431.75	64.81	0.0	0.0	2680.0	0.0	0.0	0.0	0.0	0.0	0.0	25000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1130	98108.0	47.55145	-122.32635	1969.0	1.0	2.0	25872.0		1787119.0	45.79	0.0	0.0	23272.0	0.0	0.0	0.0	0.0	0.0	0.0	2600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1131	98108.0	47.55127	-122.32576	1969.0	1.0	2.0	25872.0	41.0	2399353.5	81.96	0.0	0.0	24988.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1132	98108.0	47.55127	-122.32576	1969.0	1.0	1.0	20500.0	65.0	222600.0938	1.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21386.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1133	98103.0	47.6557	-122.34682	1958.0	1.0	2.0	21436.0	95.0	534703.6875	3.73	0.0	0.0	21436.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1134	98102.0	47.65205	-122.3218	1998.0	1.0	1.0	20233.0		630250.125	18.16	0.0	0.0	7245.0	6344.0	0.0	0.0	0.0	0.0	0.0	6644.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1136	98103.0	47.65178	-122.351	2006.0	1.0	4.0	39926.0		1010967.688	14.49	0.0	0.0	24335.0	12400.0	0.0	2575.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1139	98103.0	47.64904	-122.34608999999999	1985.0	1.0	3.0	31417.0	94.0	1126157.25	28.09	0.0	0.0	26295.0	12890.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1142	98101.0	47.61179	-122.3404	1928.0	1.0	6.0	46580.0		710275.375	4.95	0.0	0.0	0.0	0.0	0.0	0.0	46580.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1144	98101.0	47.61165	-122.34011000000001	1916.0	1.0	2.0	25920.0	5.0	478690.0938	3.34	0.0	0.0	0.0	0.0	0.0	25920.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1146	98121.0	47.612359999999995	-122.34143999999999	1919.0	1.0	2.0	25920.0	93.0	1011667.5	13.71	0.0	0.0	0.0	0.0	0.0	38880.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1147	98121.0	47.61203	-122.34165	1910.0	1.0	8.0	61721.0	93.0	2897079.75	36.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1150	98121.0	47.612970000000004	-122.34324	1919.0	1.0	2.0	25920.0	75.0	1793851.375	46.48	0.0	0.0	23995.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1154	98101.0	47.61098	-122.32766000000001	1925.0	1.0	4.0	39760.0	92.0	2478960.0	149.91	0.0	0.0	39760.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1155	98101.0	47.611090000000004	-122.32721000000001	1920.0	1.0	3.0	30971.0		2823184.0	94.85	0.0	0.0	0.0	30971.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1156	98101.0	47.61063	-122.32741000000001	1946.0	1.0	3.0	22667.0	1.0	3767135.0	148.55	0.0	0.0	22667.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1158	98103.0	47.64965	-122.34913	1927.0	1.0	2.0	33840.0		2227638.25	60.88	0.0	0.0	13660.0	0.0	0.0	1440.0	0.0	0.0	0.0	18740.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1159	98103.0	47.6502	-122.34958999999999	2001.0	5.0	3.0	41827.0		4193371.0	110.17	0.0	0.0	14128.0	9680.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1161	98103.0	47.651140000000005	-122.34953999999999	2001.0	1.0	5.0	33740.0	79.0	1291405.25	9.0	0.0	0.0	15908.0	1500.0	0.0	8762.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1162	98103.0	47.65115	-122.35023999999999	1911.0	1.0	2.0	20516.0	98.0	1021796.625	42.04	0.0	8000.0	0.0	0.0	0.0	10155.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1163	98103.0	47.65019	-122.35013000000001	1906.0	1.0	3.0	27480.0	88.0	1215156.25	8.47	0.0	0.0	8668.0	0.0	0.0	22218.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1165	98103.0	47.65061	-122.35158999999999	1947.0	1.0	1.0	46958.0	95.0	1818867.875	30.32	0.0	0.0	40313.0	33976.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4579.0
1166	98103.0	47.65214	-122.35600000000001	1984.0	1.0	1.0	26532.0	5.0	1934224.25	66.53	26532.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1167	98103.0	47.65186	-122.35531	1981.0	1.0	2.0	22388.0		576405.125	9.46	0.0	0.0	19600.0	2788.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1168	98103.0	47.651379999999996	-122.35565	1969.0	1.0	1.0	30730.0		3050455.25	73.52	0.0	0.0	0.0	30730.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1169	98107.0	47.65297	-122.35838999999999	1986.0	1.0	2.0	35600.0	47.0	2173143.75	18.34	0.0	0.0	36839.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1171	98119.0	47.64905	-122.36055	1949.0	1.0	3.0	62000.0	81.0	1799664.125	82.34	0.0	0.0	0.0	5000.0	0.0	0.0	0.0	0.0	0.0	0.0	57200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1172	98109.0	47.64805	-122.35533999999998	1981.0	1.0	2.0	23600.0	82.0	776248.6875	5.41	0.0	0.0	23600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1174	98109.0	47.64976	-122.35683999999999	1986.0	1.0	3.0	40067.0	43.0	2303732.75	16.06	0.0	0.0	40067.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1175	98109.0	47.64976	-122.35683999999999	1989.0	1.0	3.0	26419.0	67.0	1074989.0	7.49	0.0	0.0	26419.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1176	98109.0	47.64976	-122.35683999999999	1979.0	1.0	3.0	25262.0	54.0	1469556.25	23.85	0.0	0.0	25262.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1177	98103.0	47.64975	-122.35288999999999	1996.0	1.0	3.0	53103.0		4877959.0	38.12	0.0	0.0	0.0	38723.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1178	98109.0	47.64901	-122.35516000000001	1980.0	1.0	3.0	34106.0	57.0	1619177.125	11.29	0.0	0.0	32739.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1179	98109.0	47.64934	-122.35592	1980.0	1.0	3.0	34545.0	29.0	2313978.75	16.13	0.0	0.0	34545.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1180	98109.0	47.64865	-122.35435	1980.0	1.0	3.0	70296.0	86.0	2782066.5	19.39	0.0	0.0	70296.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1181	98104.0	47.599790000000006	-122.33339	1902.0	1.0	4.0	27838.0	77.0	1217509.125	8.49	0.0	0.0	27838.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1182	98106.0	47.55105	-122.34695	1971.0	2.0	2.0	28368.0		1856230.625	30.02	35300.0	0.0	9408.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1189	98133.0	47.724709999999995	-122.3412	1964.0	1.0	2.0	92080.0		5155090.5	127.1	0.0	0.0	0.0	92129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1191	98133.0	47.722879999999996	-122.34065	1961.0	1.0	1.0	20236.0		1965182.25	49.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20236.0
1192	98133.0	47.720040000000004	-122.34418000000001	1951.0	1.0	2.0	39815.0	62.0	2050600.75	40.22	0.0	0.0	27118.0	0.0	0.0	0.0	0.0	0.0	0.0	12697.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1194	98133.0	47.72299	-122.34293000000001	1970.0	1.0	4.0	25557.0		2280352.5	15.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25557.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
